company_id,id_x,sales,expenses,operating_profit,opm_percentage,other_income,interest,depreciation,profit_before_tax,tax_percentage,net_profit,eps,dividend_payout,profit_margin,id_y,equity_capital,reserves,borrowings,other_liabilities,total_liabilities,fixed_assets,cwip,investments,other_asset,total_assets,debt_to_equity,id,operating_activity,investing_activity,financing_activity,net_cash_flow,free_cash_flow,profit_score,leverage_score,cash_score,health_score,health_label
DIVISLAB,431.0,5386.0,3483.153846153846,1903.0,36.0,151.53846153846155,3.3846153846153846,209.07692307692307,1842.076923076923,23.666666666666668,1401.8461538461538,52.84615384615385,32.25,26.459194044161492,509.0,47.0,7636.153846153846,29.846153846153847,1153.3846153846155,8866.23076923077,2727.076923076923,491.6923076923077,707.6153846153846,4939.923076923077,8866.23076923077,0.005899642339662531,415.5,1214.6666666666667,-747.4166666666666,-435.4166666666667,31.666666666666668,467.25,0.09599077251228984,0.9999294666095293,0.48247810411379544,48.31185802219133,AVERAGE
DLF,444.0,7175.153846153846,4854.307692307692,2320.846153846154,31.692307692307693,1406.5384615384614,1676.3846153846155,388.9230769230769,1662.1538461538462,34.666666666666664,1486.3846153846155,7.0,40.0,22.176538356856888,522.0,425.6923076923077,31998.923076923078,15079.692307692309,12722.615384615385,60226.92307692308,9899.692307692309,1719.6923076923076,14293.384615384615,34314.153846153844,60226.92307692308,0.532218285557715,427.5,1620.6666666666667,742.25,-2324.9166666666665,38.0,2362.9166666666665,0.08914424142524097,0.9936370447580317,0.5039312157486285,48.492817472209445,AVERAGE
DMART,457.0,23139.76923076923,21276.0,1863.6153846153845,7.769230769230769,77.6923076923077,65.0,328.61538461538464,1547.7692307692307,31.0,1115.3846153846155,17.53846153846154,0.0,4.389540920809787,535.0,613.9230769230769,7879.923076923077,709.2307692307693,854.3846153846154,10057.615384615385,5970.076923076923,496.0,46.69230769230769,3545.0,10057.615384615385,0.2846018688317441,439.5,1031.25,-1368.4166666666667,361.0833333333333,24.166666666666668,-337.1666666666667,0.06070879394059855,0.9965974319141266,0.4733745835136968,46.52751222045865,AVERAGE
DRREDDY,470.0,18598.76923076923,14456.76923076923,4142.076923076923,21.46153846153846,452.38461538461536,118.92307692307692,1079.2307692307693,3397.6923076923076,22.5,2603.0,30.846153846153847,19.5,13.28461914370613,548.0,83.61538461538461,16089.846153846154,3575.3846153846152,5771.461538461538,25520.615384615383,7830.692307692308,1609.7692307692307,2725.0,13355.23076923077,25520.615384615383,0.2850898224337605,451.5,2979.0,-2051.75,-925.8333333333334,1.5,927.25,0.07492904278183111,0.996591598166933,0.48768388819258385,47.52542630205875,AVERAGE
EICHERMOT,483.0,10011.307692307691,7676.615384615385,2334.6923076923076,22.53846153846154,617.0,17.384615384615383,332.0,2633.5384615384614,25.916666666666668,1915.6923076923076,69.15384615384616,23.583333333333332,17.99531435863411,561.0,27.0,8997.076923076924,178.84615384615384,3020.6153846153848,12223.846153846154,2025.076923076923,386.61538461538464,6102.538461538462,3709.6153846153848,12223.846153846154,0.02023935882915579,463.5,1745.5,-1472.8333333333333,-336.8333333333333,-64.41666666666667,272.6666666666667,0.08245986561361364,0.9997580276028639,0.4802760197253949,47.69941604439231,AVERAGE
GAIL,496.0,80171.07692307692,70988.76923076923,9182.23076923077,11.846153846153847,1971.5384615384614,465.38461538461536,2143.230769230769,8545.384615384615,27.25,6455.461538461538,9.692307692307692,36.666666666666664,8.18064085366812,574.0,3414.4615384615386,46659.38461538462,12172.923076923076,19103.384615384617,81350.23076923077,37882.38461538462,13944.0,11351.615384615385,18172.23076923077,81350.23076923077,0.2662558136175538,475.5,7059.833333333333,-4967.333333333333,-1994.1666666666667,98.41666666666667,2092.5,0.06676949212405664,0.9968167688504219,0.5008709314486887,47.601410693935584,AVERAGE
GODREJCP,509.0,10378.23076923077,8325.76923076923,2052.3846153846152,19.615384615384617,-251.6153846153846,179.76923076923077,162.92307692307693,1458.1538461538462,23.833333333333332,1111.076923076923,10.846153846153847,24.636363636363637,11.528155532465101,587.0,73.23076923076923,7768.923076923077,2819.3076923076924,2856.5384615384614,13518.153846153846,8030.307692307692,105.15384615384616,1192.0,4190.538461538462,13518.153846153846,0.45446759814902526,487.5,1534.3333333333333,-1033.25,-515.75,-14.916666666666666,501.0833333333333,0.07212104615644736,0.9945665959542958,0.4828609933050977,47.207669524039694,AVERAGE
GRASIM,522.0,70592.38461538461,56495.46153846154,14097.076923076924,19.46153846153846,1402.3846153846155,4306.692307692308,3184.3846153846152,8008.153846153846,26.0,5998.2307692307695,62.30769230769231,11.333333333333334,9.073992609580513,600.0,116.92307692307692,53479.07692307692,64722.153846153844,90552.15384615384,208870.23076923078,66909.92307692308,6104.0,58819.53846153846,77036.46153846153,208870.23076923078,1.0056679949601588,499.5,2922.5833333333335,-6288.416666666667,3557.5,191.91666666666666,-3365.8333333333335,0.06819766216972599,0.9879766993847159,0.4390993993543696,45.540189448961605,AVERAGE
HAL,535.0,21218.30769230769,16568.615384615383,4649.615384615385,20.153846153846153,1462.3076923076924,84.0,1012.4615384615385,5015.615384615385,24.666666666666668,3851.5384615384614,61.53846153846154,32.0,17.283184440289343,611.5,5.0,148.4,34.5,56.2,244.5,96.5,5.9,25.8,116.0,244.5,0.18655166776908788,509.5,4381.5,-2319.0,-1572.875,489.5,2062.5,0.08132140854866252,0.9977696746907421,0.5005314237913764,48.20188929641005,AVERAGE
HAVELLS,548.0,11198.461538461539,9969.307692307691,1229.2307692307693,11.153846153846153,208.23076923076923,66.07692307692308,204.23076923076923,1167.2307692307693,25.083333333333332,874.8461538461538,14.0,35.0,8.128575302421583,649.0,62.61538461538461,4284.7692307692305,390.61538461538464,3013.769230769231,7751.538461538462,2696.846153846154,94.15384615384616,101.84615384615384,4859.0,7751.538461538462,0.15728831542547878,519.5,923.5833333333334,-480.3333333333333,-439.6666666666667,3.5833333333333335,443.25,0.06668625675768562,0.9981195337734626,0.4822064979879456,47.077231223149674,AVERAGE
HCLTECH,561.0,64808.38461538462,49864.07692307692,14944.23076923077,23.0,1087.3846153846155,278.2307692307692,2402.153846153846,13351.307692307691,21.666666666666668,10334.538461538461,37.61538461538461,42.583333333333336,16.629068023304896,636.0,379.53846153846155,43517.92307692308,3590.0,16271.692307692309,63759.307692307695,23302.923076923078,334.7692307692308,3828.153846153846,36293.38461538462,63759.307692307695,0.07283241582827268,531.5,11411.583333333334,-3955.1666666666665,-6723.833333333333,732.4166666666666,7456.416666666667,0.0802756956288243,0.9991292493800845,0.5615739574992997,50.032124031534494,AVERAGE
HDFCBANK,574.0,125082.0,63932.46153846154,57563.230769230766,3586.3846153846152,9.461538461538462,36334.153846153844,1201.8461538461538,38718.53846153846,29.75,28968.153846153848,47.61538461538461,17.916666666666668,22.500597371760236,661.5,542.6666666666666,162179.25,1212863.3333333333,93822.08333333333,1469407.0833333333,5213.25,0.0,342246.5833333333,1121947.25,1469407.0833333333,7.94284957789571,543.5,-2683.1666666666665,100.16666666666667,19887.916666666668,17304.75,-2583.0,0.08966230317980863,0.9050389704200483,0.4479586630565686,44.17642113149085,AVERAGE
HDFCLIFE,587.0,47603.0,4.153846153846154,46779.307692307695,823.6923076923077,2.6153846153846154,389.9230769230769,46.38461538461539,1162.7692307692307,5.666666666666667,1132.3846153846155,5.384615384615385,20.333333333333332,2.9182051249641954,674.0,2047.076923076923,5445.692307692308,311.53846153846155,146485.61538461538,154290.0,982.5384615384615,14.538461538461538,148237.61538461538,5055.0,154290.0,0.02358809902097877,555.5,7362.1,-6848.3,91.1,604.8,513.8,0.05835662112978716,0.9997179916166233,0.48300490682872504,46.815951798551936,AVERAGE
HEROMOTOCO,599.5,31509.833333333332,44.083333333333336,27116.666666666668,4393.333333333333,14.0,669.0,691.5,4326.333333333333,26.90909090909091,3159.25,158.0,59.63636363636363,10.015027068769642,686.5,40.0,12913.333333333334,401.75,5767.083333333333,19122.0,5126.75,518.5,8305.416666666666,5171.166666666667,19122.0,0.030580083133965052,567.0,3381.4545454545455,-1272.3636363636363,-2063.909090909091,45.18181818181818,2109.090909090909,0.06970206087679963,0.9996343986939998,0.5010586894712932,47.808875080030774,AVERAGE
